position,gene,element
2754,AT4G18780,no
2755,AT4G18780,no
2756,AT4G18780,no
2757,AT4G18780,no
2758,AT4G18780,no
2759,AT4G18780,no
2760,AT4G18780,no
2761,AT4G18780,no
2762,AT4G18780,no
2763,AT4G18780,no
2764,AT4G18780,no
2765,AT4G18780,no
2766,AT4G18780,no
2767,AT4G18780,no
2768,AT4G18780,no
2769,AT4G18780,no
2770,AT4G18780,no
2771,AT4G18780,no
2772,AT4G18780,no
2773,AT4G18780,no
2774,AT4G18780,no
2775,AT4G18780,no
2776,AT4G18780,no
2777,AT4G18780,no
2778,AT4G18780,no
2779,AT4G18780,no
2780,AT4G18780,no
2781,AT4G18780,no
2782,AT4G18780,no
2783,AT4G18780,no
2784,AT4G18780,no
2785,AT4G18780,no
2786,AT4G18780,no
2787,AT4G18780,no
2788,AT4G18780,no
2789,AT4G18780,no
2790,AT4G18780,no
2791,AT4G18780,no
2792,AT4G18780,no
2793,AT4G18780,no
2794,AT4G18780,no
2795,AT4G18780,no
2796,AT4G18780,no
2797,AT4G18780,no
2798,AT4G18780,no
2799,AT4G18780,no
2800,AT4G18780,no
2801,AT4G18780,no
2802,AT4G18780,no
2803,AT4G18780,no
2804,AT4G18780,no
2805,AT4G18780,no
2806,AT4G18780,no
2807,AT4G18780,no
2808,AT4G18780,no
2809,AT4G18780,no
2810,AT4G18780,no
2811,AT4G18780,no
2812,AT4G18780,no
2813,AT4G18780,no
2814,AT4G18780,no
2815,AT4G18780,no
2816,AT4G18780,no
2817,AT4G18780,no
2818,AT4G18780,no
2819,AT4G18780,no
2820,AT4G18780,no
2821,AT4G18780,no
2822,AT4G18780,no
2823,AT4G18780,no
2824,AT4G18780,no
2825,AT4G18780,no
2826,AT4G18780,no
2827,AT4G18780,no
2828,AT4G18780,no
2829,AT4G18780,no
2830,AT4G18780,no
2831,AT4G18780,no
2832,AT4G18780,no
2833,AT4G18780,no
2834,AT4G18780,no
2835,AT4G18780,no
2836,AT4G18780,no
2837,AT4G18780,no
2838,AT4G18780,no
2839,AT4G18780,no
2840,AT4G18780,no
2841,AT4G18780,no
2842,AT4G18780,no
2843,AT4G18780,no
2844,AT4G18780,no
2845,AT4G18780,no
2846,AT4G18780,no
2847,AT4G18780,no
2848,AT4G18780,no
2849,AT4G18780,no
2850,AT4G18780,no
2851,AT4G18780,no
2852,AT4G18780,no
2853,AT4G18780,no
2854,AT4G18780,no
2855,AT4G18780,no
2856,AT4G18780,no
2857,AT4G18780,no
2858,AT4G18780,no
2859,AT4G18780,no
2860,AT4G18780,no
2861,AT4G18780,no
2862,AT4G18780,no
2863,AT4G18780,no
2864,AT4G18780,no
2865,AT4G18780,no
2866,AT4G18780,no
2867,AT4G18780,no
2868,AT4G18780,no
2869,AT4G18780,no
2870,AT4G18780,no
2871,AT4G18780,no
2872,AT4G18780,no
2873,AT4G18780,no
2874,AT4G18780,no
2875,AT4G18780,no
2876,AT4G18780,no
2877,AT4G18780,no
2878,AT4G18780,no
2879,AT4G18780,no
2880,AT4G18780,no
2881,AT4G18780,no
2882,AT4G18780,no
2883,AT4G18780,no
2884,AT4G18780,no
2885,AT4G18780,no
2886,AT4G18780,no
2887,AT4G18780,no
2888,AT4G18780,no
2889,AT4G18780,no
2890,AT4G18780,no
2891,AT4G18780,no
2892,AT4G18780,no
2893,AT4G18780,no
2894,AT4G18780,no
2895,AT4G18780,no
2896,AT4G18780,no
2897,AT4G18780,no
2898,AT4G18780,no
2899,AT4G18780,no
2900,AT4G18780,no
2901,AT4G18780,no
2902,AT4G18780,no
2903,AT4G18780,no
2904,AT4G18780,no
2905,AT4G18780,no
2906,AT4G18780,no
2907,AT4G18780,no
2908,AT4G18780,no
2909,AT4G18780,no
2910,AT4G18780,no
2911,AT4G18780,no
2912,AT4G18780,no
2913,AT4G18780,no
2914,AT4G18780,no
2915,AT4G18780,no
2916,AT4G18780,no
2917,AT4G18780,no
2918,AT4G18780,no
2919,AT4G18780,no
2920,AT4G18780,no
2921,AT4G18780,no
2922,AT4G18780,no
2923,AT4G18780,no
2924,AT4G18780,no
2925,AT4G18780,no
2926,AT4G18780,no
2927,AT4G18780,no
2928,AT4G18780,no
2929,AT4G18780,no
2930,AT4G18780,no
2931,AT4G18780,no
2932,AT4G18780,no
2933,AT4G18780,no
2934,AT4G18780,no
2935,AT4G18780,no
2936,AT4G18780,no
2937,AT4G18780,no
2938,AT4G18780,no
2939,AT4G18780,no
2940,AT4G18780,no
2941,AT4G18780,no
2942,AT4G18780,no
2943,AT4G18780,no
2944,AT4G18780,no
2945,AT4G18780,no
2946,AT4G18780,no
2947,AT4G18780,no
2948,AT4G18780,no
2949,AT4G18780,no
2950,AT4G18780,no
2951,AT4G18780,no
2952,AT4G18780,no
2953,AT4G18780,no
2954,AT4G18780,no
2955,AT4G18780,no
2956,AT4G18780,no
2957,AT4G18780,no
2958,AT4G18780,no
2959,AT4G18780,no
2960,AT4G18780,no
2961,AT4G18780,no
2962,AT4G18780,no
2963,AT4G18780,no
2964,AT4G18780,no
2965,AT4G18780,no
2966,AT4G18780,no
2967,AT4G18780,no
2968,AT4G18780,no
2969,AT4G18780,no
2970,AT4G18780,no
2971,AT4G18780,no
2972,AT4G18780,no
2973,AT4G18780,no
2974,AT4G18780,no
2975,AT4G18780,no
2976,AT4G18780,no
2977,AT4G18780,no
2978,AT4G18780,no
2979,AT4G18780,no
2980,AT4G18780,no
2981,AT4G18780,no
2982,AT4G18780,no
2983,AT4G18780,no
2984,AT4G18780,no
2985,AT4G18780,no
2986,AT4G18780,no
2987,AT4G18780,no
2988,AT4G18780,no
2989,AT4G18780,no
2990,AT4G18780,no
2991,AT4G18780,no
2992,AT4G18780,no
2993,AT4G18780,no
2994,AT4G18780,no
2995,AT4G18780,no
2996,AT4G18780,no
2997,AT4G18780,no
2998,AT4G18780,no
2999,AT4G18780,no
0,AT5G67210,no
1,AT5G67210,no
2,AT5G67210,no
3,AT5G67210,no
4,AT5G67210,no
5,AT5G67210,no
6,AT5G67210,no
7,AT5G67210,no
8,AT5G67210,no
9,AT5G67210,no
10,AT5G67210,no
11,AT5G67210,no
12,AT5G67210,no
13,AT5G67210,no
14,AT5G67210,no
15,AT5G67210,no
16,AT5G67210,no
17,AT5G67210,no
18,AT5G67210,no
19,AT5G67210,no
20,AT5G67210,no
21,AT5G67210,no
22,AT5G67210,no
23,AT5G67210,no
24,AT5G67210,no
25,AT5G67210,no
26,AT5G67210,no
27,AT5G67210,no
28,AT5G67210,no
29,AT5G67210,no
30,AT5G67210,no
31,AT5G67210,no
32,AT5G67210,no
33,AT5G67210,no
34,AT5G67210,no
35,AT5G67210,no
36,AT5G67210,no
37,AT5G67210,no
38,AT5G67210,no
39,AT5G67210,no
40,AT5G67210,no
41,AT5G67210,no
42,AT5G67210,no
43,AT5G67210,no
44,AT5G67210,no
45,AT5G67210,no
46,AT5G67210,no
47,AT5G67210,no
48,AT5G67210,no
49,AT5G67210,no
50,AT5G67210,no
51,AT5G67210,no
52,AT5G67210,no
53,AT5G67210,no
54,AT5G67210,no
55,AT5G67210,no
56,AT5G67210,no
57,AT5G67210,no
58,AT5G67210,no
59,AT5G67210,no
60,AT5G67210,no
61,AT5G67210,no
62,AT5G67210,no
63,AT5G67210,no
64,AT5G67210,no
65,AT5G67210,no
66,AT5G67210,no
67,AT5G67210,no
68,AT5G67210,no
69,AT5G67210,no
70,AT5G67210,no
71,AT5G67210,no
72,AT5G67210,no
73,AT5G67210,no
74,AT5G67210,no
75,AT5G67210,no
76,AT5G67210,no
77,AT5G67210,no
78,AT5G67210,no
79,AT5G67210,no
80,AT5G67210,no
81,AT5G67210,no
82,AT5G67210,no
83,AT5G67210,no
84,AT5G67210,no
85,AT5G67210,no
86,AT5G67210,no
87,AT5G67210,no
88,AT5G67210,no
89,AT5G67210,no
90,AT5G67210,no
91,AT5G67210,no
92,AT5G67210,no
93,AT5G67210,no
94,AT5G67210,no
95,AT5G67210,no
96,AT5G67210,no
97,AT5G67210,no
98,AT5G67210,no
99,AT5G67210,no
100,AT5G67210,no
101,AT5G67210,no
102,AT5G67210,no
103,AT5G67210,no
104,AT5G67210,no
105,AT5G67210,no
106,AT5G67210,no
107,AT5G67210,no
108,AT5G67210,no
109,AT5G67210,no
110,AT5G67210,no
111,AT5G67210,no
112,AT5G67210,no
113,AT5G67210,no
114,AT5G67210,no
115,AT5G67210,no
116,AT5G67210,no
117,AT5G67210,no
118,AT5G67210,no
119,AT5G67210,no
120,AT5G67210,no
121,AT5G67210,no
122,AT5G67210,no
123,AT5G67210,no
124,AT5G67210,no
125,AT5G67210,no
126,AT5G67210,no
127,AT5G67210,no
128,AT5G67210,no
129,AT5G67210,no
130,AT5G67210,no
131,AT5G67210,no
132,AT5G67210,no
133,AT5G67210,no
134,AT5G67210,no
135,AT5G67210,no
136,AT5G67210,no
137,AT5G67210,no
138,AT5G67210,no
139,AT5G67210,no
140,AT5G67210,no
141,AT5G67210,no
142,AT5G67210,no
143,AT5G67210,no
144,AT5G67210,no
145,AT5G67210,no
146,AT5G67210,no
147,AT5G67210,no
148,AT5G67210,no
149,AT5G67210,no
150,AT5G67210,no
151,AT5G67210,no
152,AT5G67210,no
153,AT5G67210,no
154,AT5G67210,no
155,AT5G67210,no
156,AT5G67210,no
157,AT5G67210,no
158,AT5G67210,no
159,AT5G67210,no
160,AT5G67210,no
161,AT5G67210,no
162,AT5G67210,no
163,AT5G67210,no
164,AT5G67210,no
165,AT5G67210,no
166,AT5G67210,no
167,AT5G67210,no
168,AT5G67210,no
169,AT5G67210,no
170,AT5G67210,no
171,AT5G67210,no
172,AT5G67210,no
173,AT5G67210,no
174,AT5G67210,no
175,AT5G67210,no
176,AT5G67210,no
177,AT5G67210,no
178,AT5G67210,no
179,AT5G67210,no
180,AT5G67210,no
181,AT5G67210,no
182,AT5G67210,no
183,AT5G67210,no
184,AT5G67210,no
185,AT5G67210,no
186,AT5G67210,no
187,AT5G67210,no
188,AT5G67210,no
189,AT5G67210,no
190,AT5G67210,no
191,AT5G67210,no
192,AT5G67210,no
193,AT5G67210,no
194,AT5G67210,no
195,AT5G67210,no
196,AT5G67210,no
197,AT5G67210,no
198,AT5G67210,no
199,AT5G67210,no
200,AT5G67210,no
201,AT5G67210,no
202,AT5G67210,no
203,AT5G67210,no
204,AT5G67210,no
205,AT5G67210,no
206,AT5G67210,no
207,AT5G67210,no
208,AT5G67210,no
209,AT5G67210,no
210,AT5G67210,no
211,AT5G67210,no
212,AT5G67210,no
213,AT5G67210,no
214,AT5G67210,no
215,AT5G67210,no
216,AT5G67210,no
217,AT5G67210,no
218,AT5G67210,no
219,AT5G67210,no
220,AT5G67210,no
221,AT5G67210,no
222,AT5G67210,no
223,AT5G67210,no
224,AT5G67210,no
225,AT5G67210,no
226,AT5G67210,no
227,AT5G67210,no
228,AT5G67210,no
229,AT5G67210,no
230,AT5G67210,no
231,AT5G67210,no
232,AT5G67210,no
233,AT5G67210,no
234,AT5G67210,no
235,AT5G67210,no
236,AT5G67210,no
237,AT5G67210,no
238,AT5G67210,no
239,AT5G67210,no
240,AT5G67210,no
241,AT5G67210,no
242,AT5G67210,no
243,AT5G67210,no
244,AT5G67210,no
245,AT5G67210,no
246,AT5G67210,no
247,AT5G67210,no
248,AT5G67210,no
249,AT5G67210,no
250,AT5G67210,no
251,AT5G67210,no
252,AT5G67210,no
253,AT5G67210,no
254,AT5G67210,no
255,AT5G67210,no
256,AT5G67210,no
257,AT5G67210,no
258,AT5G67210,no
259,AT5G67210,no
260,AT5G67210,no
261,AT5G67210,no
262,AT5G67210,no
263,AT5G67210,no
264,AT5G67210,no
265,AT5G67210,no
266,AT5G67210,no
267,AT5G67210,no
268,AT5G67210,no
269,AT5G67210,no
270,AT5G67210,no
271,AT5G67210,no
272,AT5G67210,no
273,AT5G67210,no
274,AT5G67210,no
275,AT5G67210,no
276,AT5G67210,no
277,AT5G67210,no
278,AT5G67210,no
279,AT5G67210,no
280,AT5G67210,no
281,AT5G67210,no
282,AT5G67210,no
283,AT5G67210,no
284,AT5G67210,no
285,AT5G67210,no
286,AT5G67210,no
287,AT5G67210,no
288,AT5G67210,no
289,AT5G67210,no
290,AT5G67210,no
291,AT5G67210,no
292,AT5G67210,no
293,AT5G67210,no
294,AT5G67210,no
295,AT5G67210,no
296,AT5G67210,no
297,AT5G67210,no
298,AT5G67210,no
299,AT5G67210,no
300,AT5G67210,no
301,AT5G67210,no
302,AT5G67210,no
303,AT5G67210,no
304,AT5G67210,no
305,AT5G67210,no
306,AT5G67210,no
307,AT5G67210,no
308,AT5G67210,no
309,AT5G67210,no
310,AT5G67210,no
311,AT5G67210,no
312,AT5G67210,no
313,AT5G67210,no
314,AT5G67210,no
315,AT5G67210,no
316,AT5G67210,no
317,AT5G67210,no
318,AT5G67210,no
319,AT5G67210,no
320,AT5G67210,no
321,AT5G67210,no
322,AT5G67210,no
323,AT5G67210,no
324,AT5G67210,no
325,AT5G67210,no
326,AT5G67210,no
327,AT5G67210,no
328,AT5G67210,no
329,AT5G67210,no
330,AT5G67210,no
331,AT5G67210,no
332,AT5G67210,no
333,AT5G67210,no
334,AT5G67210,no
335,AT5G67210,no
336,AT5G67210,no
337,AT5G67210,no
338,AT5G67210,no
339,AT5G67210,no
340,AT5G67210,no
341,AT5G67210,no
342,AT5G67210,no
343,AT5G67210,no
344,AT5G67210,no
345,AT5G67210,no
346,AT5G67210,no
347,AT5G67210,no
348,AT5G67210,no
349,AT5G67210,no
350,AT5G67210,no
351,AT5G67210,no
352,AT5G67210,no
353,AT5G67210,no
354,AT5G67210,no
355,AT5G67210,no
356,AT5G67210,no
357,AT5G67210,no
358,AT5G67210,no
359,AT5G67210,no
360,AT5G67210,no
361,AT5G67210,no
362,AT5G67210,no
363,AT5G67210,no
364,AT5G67210,no
365,AT5G67210,no
366,AT5G67210,no
367,AT5G67210,no
368,AT5G67210,no
369,AT5G67210,no
370,AT5G67210,no
371,AT5G67210,no
372,AT5G67210,no
373,AT5G67210,no
374,AT5G67210,no
375,AT5G67210,no
376,AT5G67210,no
377,AT5G67210,no
378,AT5G67210,no
379,AT5G67210,no
380,AT5G67210,no
381,AT5G67210,no
382,AT5G67210,no
383,AT5G67210,no
384,AT5G67210,no
385,AT5G67210,no
386,AT5G67210,no
387,AT5G67210,no
388,AT5G67210,no
389,AT5G67210,no
390,AT5G67210,no
391,AT5G67210,no
392,AT5G67210,no
393,AT5G67210,no
394,AT5G67210,no
395,AT5G67210,no
396,AT5G67210,no
397,AT5G67210,no
398,AT5G67210,no
399,AT5G67210,no
400,AT5G67210,no
401,AT5G67210,no
402,AT5G67210,no
403,AT5G67210,no
404,AT5G67210,no
405,AT5G67210,no
406,AT5G67210,no
407,AT5G67210,no
408,AT5G67210,no
409,AT5G67210,no
410,AT5G67210,no
411,AT5G67210,no
412,AT5G67210,no
413,AT5G67210,no
414,AT5G67210,no
415,AT5G67210,no
416,AT5G67210,no
417,AT5G67210,no
418,AT5G67210,no
419,AT5G67210,no
420,AT5G67210,no
421,AT5G67210,no
422,AT5G67210,no
423,AT5G67210,no
424,AT5G67210,no
425,AT5G67210,no
426,AT5G67210,no
427,AT5G67210,no
428,AT5G67210,no
429,AT5G67210,no
430,AT5G67210,no
431,AT5G67210,no
432,AT5G67210,no
433,AT5G67210,no
434,AT5G67210,no
435,AT5G67210,no
436,AT5G67210,no
437,AT5G67210,no
438,AT5G67210,no
439,AT5G67210,no
440,AT5G67210,no
441,AT5G67210,no
442,AT5G67210,no
443,AT5G67210,no
444,AT5G67210,no
445,AT5G67210,no
446,AT5G67210,no
447,AT5G67210,no
448,AT5G67210,no
449,AT5G67210,no
450,AT5G67210,no
451,AT5G67210,no
452,AT5G67210,no
453,AT5G67210,no
454,AT5G67210,no
455,AT5G67210,no
456,AT5G67210,no
457,AT5G67210,no
458,AT5G67210,no
459,AT5G67210,no
460,AT5G67210,no
461,AT5G67210,no
462,AT5G67210,no
463,AT5G67210,no
464,AT5G67210,no
465,AT5G67210,no
466,AT5G67210,no
467,AT5G67210,no
468,AT5G67210,no
469,AT5G67210,no
470,AT5G67210,no
471,AT5G67210,no
472,AT5G67210,no
473,AT5G67210,no
474,AT5G67210,no
475,AT5G67210,no
476,AT5G67210,no
477,AT5G67210,no
478,AT5G67210,no
479,AT5G67210,no
480,AT5G67210,no
481,AT5G67210,no
482,AT5G67210,no
483,AT5G67210,no
484,AT5G67210,no
485,AT5G67210,no
486,AT5G67210,no
487,AT5G67210,no
488,AT5G67210,no
489,AT5G67210,no
490,AT5G67210,no
491,AT5G67210,no
492,AT5G67210,no
493,AT5G67210,no
494,AT5G67210,no
495,AT5G67210,no
496,AT5G67210,no
497,AT5G67210,no
498,AT5G67210,no
499,AT5G67210,no
500,AT5G67210,no
501,AT5G67210,no
502,AT5G67210,no
503,AT5G67210,no
504,AT5G67210,no
505,AT5G67210,no
506,AT5G67210,no
507,AT5G67210,no
508,AT5G67210,no
509,AT5G67210,no
510,AT5G67210,no
511,AT5G67210,no
512,AT5G67210,no
513,AT5G67210,no
514,AT5G67210,no
515,AT5G67210,no
516,AT5G67210,no
517,AT5G67210,no
518,AT5G67210,no
519,AT5G67210,no
520,AT5G67210,no
521,AT5G67210,no
522,AT5G67210,no
523,AT5G67210,no
524,AT5G67210,no
525,AT5G67210,no
526,AT5G67210,no
527,AT5G67210,no
528,AT5G67210,no
529,AT5G67210,no
530,AT5G67210,no
531,AT5G67210,no
532,AT5G67210,no
533,AT5G67210,no
534,AT5G67210,no
535,AT5G67210,no
536,AT5G67210,no
537,AT5G67210,no
538,AT5G67210,no
539,AT5G67210,no
540,AT5G67210,no
541,AT5G67210,no
542,AT5G67210,no
543,AT5G67210,no
544,AT5G67210,no
545,AT5G67210,no
546,AT5G67210,no
547,AT5G67210,no
548,AT5G67210,no
549,AT5G67210,no
550,AT5G67210,no
551,AT5G67210,no
552,AT5G67210,no
553,AT5G67210,no
554,AT5G67210,no
555,AT5G67210,no
556,AT5G67210,no
557,AT5G67210,no
558,AT5G67210,no
559,AT5G67210,no
560,AT5G67210,no
561,AT5G67210,no
562,AT5G67210,no
563,AT5G67210,no
564,AT5G67210,no
565,AT5G67210,no
566,AT5G67210,no
567,AT5G67210,no
568,AT5G67210,no
569,AT5G67210,no
570,AT5G67210,no
571,AT5G67210,no
572,AT5G67210,no
573,AT5G67210,no
574,AT5G67210,no
575,AT5G67210,no
576,AT5G67210,no
577,AT5G67210,no
578,AT5G67210,no
579,AT5G67210,no
580,AT5G67210,no
581,AT5G67210,no
582,AT5G67210,no
583,AT5G67210,no
584,AT5G67210,no
585,AT5G67210,no
586,AT5G67210,no
587,AT5G67210,no
588,AT5G67210,no
589,AT5G67210,no
590,AT5G67210,no
591,AT5G67210,no
592,AT5G67210,no
593,AT5G67210,no
594,AT5G67210,no
595,AT5G67210,no
596,AT5G67210,no
597,AT5G67210,no
598,AT5G67210,no
599,AT5G67210,no
600,AT5G67210,no
601,AT5G67210,no
602,AT5G67210,no
603,AT5G67210,no
604,AT5G67210,no
605,AT5G67210,no
606,AT5G67210,no
607,AT5G67210,no
608,AT5G67210,no
609,AT5G67210,no
610,AT5G67210,no
611,AT5G67210,no
612,AT5G67210,no
613,AT5G67210,no
614,AT5G67210,no
615,AT5G67210,no
616,AT5G67210,no
617,AT5G67210,no
618,AT5G67210,no
619,AT5G67210,no
620,AT5G67210,no
621,AT5G67210,no
622,AT5G67210,no
623,AT5G67210,no
624,AT5G67210,no
625,AT5G67210,no
626,AT5G67210,no
627,AT5G67210,no
628,AT5G67210,no
629,AT5G67210,no
630,AT5G67210,no
631,AT5G67210,no
632,AT5G67210,no
633,AT5G67210,no
634,AT5G67210,no
635,AT5G67210,no
636,AT5G67210,no
637,AT5G67210,no
638,AT5G67210,no
639,AT5G67210,no
640,AT5G67210,no
641,AT5G67210,no
642,AT5G67210,no
643,AT5G67210,no
644,AT5G67210,no
645,AT5G67210,no
646,AT5G67210,no
647,AT5G67210,no
648,AT5G67210,no
649,AT5G67210,no
650,AT5G67210,no
651,AT5G67210,no
652,AT5G67210,no
653,AT5G67210,no
654,AT5G67210,no
655,AT5G67210,no
656,AT5G67210,no
657,AT5G67210,no
658,AT5G67210,no
659,AT5G67210,no
660,AT5G67210,no
661,AT5G67210,no
662,AT5G67210,no
663,AT5G67210,no
664,AT5G67210,no
665,AT5G67210,no
666,AT5G67210,no
667,AT5G67210,no
668,AT5G67210,no
669,AT5G67210,no
670,AT5G67210,no
671,AT5G67210,no
672,AT5G67210,no
673,AT5G67210,no
674,AT5G67210,no
675,AT5G67210,no
676,AT5G67210,no
677,AT5G67210,no
678,AT5G67210,no
679,AT5G67210,no
680,AT5G67210,no
681,AT5G67210,no
682,AT5G67210,no
683,AT5G67210,no
684,AT5G67210,no
685,AT5G67210,no
686,AT5G67210,no
687,AT5G67210,no
688,AT5G67210,no
689,AT5G67210,no
690,AT5G67210,no
691,AT5G67210,no
692,AT5G67210,no
693,AT5G67210,no
694,AT5G67210,no
695,AT5G67210,no
696,AT5G67210,no
697,AT5G67210,no
698,AT5G67210,no
699,AT5G67210,no
700,AT5G67210,no
701,AT5G67210,no
702,AT5G67210,no
703,AT5G67210,no
704,AT5G67210,no
705,AT5G67210,no
706,AT5G67210,no
707,AT5G67210,no
708,AT5G67210,no
709,AT5G67210,no
710,AT5G67210,no
711,AT5G67210,no
712,AT5G67210,no
713,AT5G67210,no
714,AT5G67210,no
715,AT5G67210,no
716,AT5G67210,no
717,AT5G67210,no
718,AT5G67210,no
719,AT5G67210,no
720,AT5G67210,no
721,AT5G67210,no
722,AT5G67210,no
723,AT5G67210,no
724,AT5G67210,no
725,AT5G67210,no
726,AT5G67210,no
727,AT5G67210,no
728,AT5G67210,no
729,AT5G67210,no
730,AT5G67210,no
731,AT5G67210,no
732,AT5G67210,no
733,AT5G67210,no
734,AT5G67210,no
735,AT5G67210,no
736,AT5G67210,no
737,AT5G67210,no
738,AT5G67210,no
739,AT5G67210,no
740,AT5G67210,no
741,AT5G67210,no
742,AT5G67210,no
743,AT5G67210,no
744,AT5G67210,no
745,AT5G67210,no
746,AT5G67210,no
747,AT5G67210,no
748,AT5G67210,no
749,AT5G67210,no
750,AT5G67210,no
751,AT5G67210,no
752,AT5G67210,no
753,AT5G67210,no
754,AT5G67210,no
755,AT5G67210,no
756,AT5G67210,no
757,AT5G67210,no
758,AT5G67210,no
759,AT5G67210,no
760,AT5G67210,no
761,AT5G67210,no
762,AT5G67210,no
763,AT5G67210,no
764,AT5G67210,no
765,AT5G67210,no
766,AT5G67210,no
767,AT5G67210,no
768,AT5G67210,no
769,AT5G67210,no
770,AT5G67210,no
771,AT5G67210,no
772,AT5G67210,no
773,AT5G67210,no
774,AT5G67210,no
775,AT5G67210,no
776,AT5G67210,no
777,AT5G67210,no
778,AT5G67210,no
779,AT5G67210,no
780,AT5G67210,no
781,AT5G67210,no
782,AT5G67210,no
783,AT5G67210,no
784,AT5G67210,no
785,AT5G67210,no
786,AT5G67210,no
787,AT5G67210,no
788,AT5G67210,no
789,AT5G67210,no
790,AT5G67210,no
791,AT5G67210,no
792,AT5G67210,no
793,AT5G67210,no
794,AT5G67210,no
795,AT5G67210,no
796,AT5G67210,no
797,AT5G67210,no
798,AT5G67210,no
799,AT5G67210,no
800,AT5G67210,no
801,AT5G67210,no
802,AT5G67210,no
803,AT5G67210,no
804,AT5G67210,no
805,AT5G67210,no
806,AT5G67210,no
807,AT5G67210,no
808,AT5G67210,no
809,AT5G67210,no
810,AT5G67210,no
811,AT5G67210,no
812,AT5G67210,no
813,AT5G67210,no
814,AT5G67210,no
815,AT5G67210,no
816,AT5G67210,no
817,AT5G67210,no
818,AT5G67210,no
819,AT5G67210,no
820,AT5G67210,no
821,AT5G67210,no
822,AT5G67210,no
823,AT5G67210,no
824,AT5G67210,no
825,AT5G67210,no
826,AT5G67210,no
827,AT5G67210,no
828,AT5G67210,no
829,AT5G67210,no
830,AT5G67210,no
831,AT5G67210,no
832,AT5G67210,no
833,AT5G67210,no
834,AT5G67210,no
835,AT5G67210,no
836,AT5G67210,no
837,AT5G67210,no
838,AT5G67210,no
839,AT5G67210,no
840,AT5G67210,no
841,AT5G67210,no
842,AT5G67210,no
843,AT5G67210,no
844,AT5G67210,no
845,AT5G67210,no
846,AT5G67210,no
847,AT5G67210,no
848,AT5G67210,no
849,AT5G67210,no
850,AT5G67210,no
851,AT5G67210,no
852,AT5G67210,no
853,AT5G67210,no
854,AT5G67210,no
855,AT5G67210,no
856,AT5G67210,no
857,AT5G67210,no
858,AT5G67210,no
859,AT5G67210,no
860,AT5G67210,no
861,AT5G67210,no
862,AT5G67210,no
863,AT5G67210,no
864,AT5G67210,no
865,AT5G67210,no
866,AT5G67210,no
867,AT5G67210,no
868,AT5G67210,no
869,AT5G67210,no
870,AT5G67210,no
871,AT5G67210,no
872,AT5G67210,no
873,AT5G67210,no
874,AT5G67210,no
875,AT5G67210,no
876,AT5G67210,no
877,AT5G67210,no
878,AT5G67210,no
879,AT5G67210,no
880,AT5G67210,no
881,AT5G67210,no
882,AT5G67210,no
883,AT5G67210,no
884,AT5G67210,no
885,AT5G67210,no
886,AT5G67210,no
887,AT5G67210,no
888,AT5G67210,no
889,AT5G67210,no
890,AT5G67210,no
891,AT5G67210,no
892,AT5G67210,no
893,AT5G67210,no
894,AT5G67210,no
895,AT5G67210,no
896,AT5G67210,no
897,AT5G67210,no
898,AT5G67210,no
899,AT5G67210,no
900,AT5G67210,no
901,AT5G67210,no
902,AT5G67210,no
903,AT5G67210,no
904,AT5G67210,no
905,AT5G67210,no
906,AT5G67210,no
907,AT5G67210,no
908,AT5G67210,no
909,AT5G67210,no
910,AT5G67210,no
911,AT5G67210,no
912,AT5G67210,no
913,AT5G67210,no
914,AT5G67210,no
915,AT5G67210,no
916,AT5G67210,no
917,AT5G67210,no
918,AT5G67210,no
919,AT5G67210,no
920,AT5G67210,no
921,AT5G67210,no
922,AT5G67210,no
923,AT5G67210,no
924,AT5G67210,no
925,AT5G67210,no
926,AT5G67210,no
927,AT5G67210,no
928,AT5G67210,no
929,AT5G67210,no
930,AT5G67210,no
931,AT5G67210,no
932,AT5G67210,no
933,AT5G67210,no
934,AT5G67210,no
935,AT5G67210,no
936,AT5G67210,no
937,AT5G67210,no
938,AT5G67210,no
939,AT5G67210,no
940,AT5G67210,no
941,AT5G67210,no
942,AT5G67210,no
943,AT5G67210,no
944,AT5G67210,no
945,AT5G67210,no
946,AT5G67210,no
947,AT5G67210,no
948,AT5G67210,no
949,AT5G67210,no
950,AT5G67210,no
951,AT5G67210,no
952,AT5G67210,no
953,AT5G67210,no
954,AT5G67210,no
955,AT5G67210,no
956,AT5G67210,no
957,AT5G67210,no
958,AT5G67210,no
959,AT5G67210,no
960,AT5G67210,no
961,AT5G67210,no
962,AT5G67210,no
963,AT5G67210,no
964,AT5G67210,no
965,AT5G67210,no
966,AT5G67210,no
967,AT5G67210,no
968,AT5G67210,no
969,AT5G67210,no
970,AT5G67210,no
971,AT5G67210,no
972,AT5G67210,no
973,AT5G67210,no
974,AT5G67210,no
975,AT5G67210,no
976,AT5G67210,no
977,AT5G67210,no
978,AT5G67210,no
979,AT5G67210,no
980,AT5G67210,no
981,AT5G67210,no
982,AT5G67210,no
983,AT5G67210,no
984,AT5G67210,no
985,AT5G67210,no
986,AT5G67210,no
987,AT5G67210,no
988,AT5G67210,no
989,AT5G67210,no
990,AT5G67210,no
991,AT5G67210,no
992,AT5G67210,no
993,AT5G67210,no
994,AT5G67210,no
995,AT5G67210,no
996,AT5G67210,no
997,AT5G67210,no
998,AT5G67210,no
999,AT5G67210,no
1000,AT5G67210,no
1001,AT5G67210,no
1002,AT5G67210,no
